type,title,description,source,uniquelink,rank,scrapeid,timestamp
Top Trends,Hillary Clinton,Clinton: Being a capitalist 'probably' hurt me with Dem voters,thehill.com,https://www.facebook.com/topic/Hillary-Clinton/172714159566601?source=whfrt&position=1&trqid=6551163341398027341&impressionguid=0be8URf9mcJMXaoaN,1,0,Wed May  2 20:39:50 2018
Top Trends,CDC,E. coli outbreak linked to romaine turns deadly,cnn.com,https://www.facebook.com/topic/CDC/108299375865481?source=whfrt&position=2&trqid=6551163341398027341&impressionguid=0be8URf9mcJMXaoaN,2,0,Wed May  2 20:39:50 2018
Top Trends,Emmet Flood,Trump Replaces Ty Cobb With Clinton Impeachment Lawyer,huffingtonpost.com,https://www.facebook.com/topic/Emmet-Flood/222563384872649?source=whfrt&position=3&trqid=6551163341398027341&impressionguid=0be8URf9mcJMXaoaN,3,0,Wed May  2 20:39:50 2018
Top Trends,Republican Party of Wisconsin,GOP candidate questions 'cognitive thought process' of veterans…,thehill.com,https://www.facebook.com/topic/Republican-Party-of-Wisconsin/105561419477525?source=whrt&position=4&trqid=6551163371557353000&impressionguid=0be8URf9mcJMXaoaN,4,0,Wed May  2 20:39:50 2018
Top Trends,Iowa,Iowa lawmakers pass strictest abortion law in the US,thehill.com,https://www.facebook.com/topic/Iowa/104004246303834?source=whrt&position=5&trqid=6551163371557353000&impressionguid=0be8URf9mcJMXaoaN,5,0,Wed May  2 20:39:50 2018
Top Trends,"Savannah, Georgia","Military cargo plane crashes near Savannah, Georgia",msn.com,https://www.facebook.com/topic/Savannah-Georgia/134808596549908?source=whrt&position=6&trqid=6551163371557353000&impressionguid=0be8URf9mcJMXaoaN,6,0,Wed May  2 20:39:50 2018
Top Trends,Philadelphia,Men arrested at Starbucks settle for $1,bbc.com,https://www.facebook.com/topic/Philadelphia/106057446092618?source=whrt&position=7&trqid=6551163371557353000&impressionguid=0be8URf9mcJMXaoaN,7,0,Wed May  2 20:39:50 2018
Top Trends,Kīlauea,"Dozens of quakes rattle Hawaii volcano, eruption possible",msn.com,https://www.facebook.com/topic/K%C4%ABlauea/104063426297466?source=whrt&position=8&trqid=6551163371557353000&impressionguid=0be8URf9mcJMXaoaN,8,0,Wed May  2 20:39:50 2018
Top Trends,Federal Open Market Committee,"Fed keeps key rate unchanged, says inflation near target",msn.com,https://www.facebook.com/topic/Federal-Open-Market-Committee/105737736127795?source=whrt&position=9&trqid=6551163371557353000&impressionguid=0be8URf9mcJMXaoaN,9,0,Wed May  2 20:39:50 2018
Top Trends,Southwest Airlines,Southwest Flight 957 makes unplanned landing with broken window,cnn.com,https://www.facebook.com/topic/Southwest-Airlines/105606036139390?source=whrt&position=10&trqid=6551163371557353000&impressionguid=0be8URf9mcJMXaoaN,10,0,Wed May  2 20:39:50 2018
Politics,Hillary Clinton,Clinton: Being a capitalist 'probably' hurt me with Dem voters,thehill.com,https://www.facebook.com/topic/Hillary-Clinton/172714159566601?source=whfrt&position=1001&trqid=6551163371381767736&impressionguid=0HYxPRkjd5NpvQp4d,1,0,Wed May  2 20:44:13 2018
Politics,Emmet Flood,Trump Replaces Ty Cobb With Clinton Impeachment Lawyer,huffingtonpost.com,https://www.facebook.com/topic/Emmet-Flood/222563384872649?source=whfrt&position=1002&trqid=6551163371381767736&impressionguid=0HYxPRkjd5NpvQp4d,2,0,Wed May  2 20:44:13 2018
Politics,Republican Party of Wisconsin,GOP candidate questions 'cognitive thought process' of veterans in Dem Party,thehill.com,https://www.facebook.com/topic/Republican-Party-of-Wisconsin/105561419477525?source=whfrt&position=1003&trqid=6551163371381767736&impressionguid=0HYxPRkjd5NpvQp4d,3,0,Wed May  2 20:44:13 2018
Politics,Iowa,Iowa lawmakers pass strictest abortion law in the US,thehill.com,https://www.facebook.com/topic/Iowa/104004246303834?source=whfrt&position=1004&trqid=6551163371381767736&impressionguid=0HYxPRkjd5NpvQp4d,4,0,Wed May  2 20:44:13 2018
Politics,"Savannah, Georgia","Military cargo plane crashes near Savannah, Georgia",msn.com,https://www.facebook.com/topic/Savannah-Georgia/134808596549908?source=whfrt&position=1005&trqid=6551163371381767736&impressionguid=0HYxPRkjd5NpvQp4d,5,0,Wed May  2 20:44:13 2018
Politics,Philadelphia,Men arrested at Starbucks settle for $1,bbc.com,https://www.facebook.com/topic/Philadelphia/106057446092618?source=whfrt&position=1006&trqid=6551163371381767736&impressionguid=0HYxPRkjd5NpvQp4d,6,0,Wed May  2 20:44:13 2018
Politics,Federal Open Market Committee,"Fed keeps key rate unchanged, says inflation near target",msn.com,https://www.facebook.com/topic/Federal-Open-Market-Committee/105737736127795?source=whfrt&position=1007&trqid=6551163371381767736&impressionguid=0HYxPRkjd5NpvQp4d,7,0,Wed May  2 20:44:13 2018
Politics,Mike Pence,"Mike Pence lands at Sky Harbor on May 1, 2018",azcentral.com,https://www.facebook.com/topic/Mike-Pence/103798466325715?source=whfrt&position=1008&trqid=6551163371381767736&impressionguid=0HYxPRkjd5NpvQp4d,8,0,Wed May  2 20:44:13 2018
Politics,Donald Trump,Trump Nominated For The Nobel Peace Prize By House Republicans,huffingtonpost.com,https://www.facebook.com/topic/Donald-Trump/211116029241500?source=whfrt&position=1009&trqid=6551163371381767736&impressionguid=0HYxPRkjd5NpvQp4d,9,0,Wed May  2 20:44:13 2018
Politics,Seattle City Council,Amazon pauses plans for Seattle office towers while City Council considers business tax,seattletimes.com,https://www.facebook.com/topic/Seattle-City-Council/103259083061941?source=whfrt&position=1010&trqid=6551163371381767736&impressionguid=0HYxPRkjd5NpvQp4d,10,0,Wed May  2 20:44:13 2018
Science and Technology,Kīlauea,"Dozens of quakes rattle Hawaii volcano, eruption possible",msn.com,https://www.facebook.com/topic/K%C4%ABlauea/104063426297466?source=whfrt&position=3001&trqid=6551163375848172178&impressionguid=0mbnJ7u31UfFmD1ym,1,0,Wed May  2 20:48:40 2018
Science and Technology,LG Electronics,"LG G7 ThinQ debuts with 6.1"" notched screen",gsmarena.com,https://www.facebook.com/topic/LG-Electronics/620343468119309?source=whfrt&position=3002&trqid=6551163375848172178&impressionguid=0mbnJ7u31UfFmD1ym,2,0,Wed May  2 20:48:40 2018
Science and Technology,Seattle City Council,Amazon pauses plans for Seattle office towers while City Council considers business tax,seattletimes.com,https://www.facebook.com/topic/Seattle-City-Council/103259083061941?source=whfrt&position=3003&trqid=6551163375848172178&impressionguid=0mbnJ7u31UfFmD1ym,3,0,Wed May  2 20:48:40 2018
Science and Technology,Huawei,Pentagon bans sale of Huawei and ZTE phones on US military bases,msn.com,https://www.facebook.com/topic/Huawei/109486415736422?source=whfrt&position=3004&trqid=6551163375848172178&impressionguid=0mbnJ7u31UfFmD1ym,4,0,Wed May  2 20:48:40 2018
Science and Technology,Stephen Hawking,Prof Hawking's multiverse finale,bbc.com,https://www.facebook.com/topic/Stephen-Hawking/109398175745909?source=whfrt&position=3005&trqid=6551163375848172178&impressionguid=0mbnJ7u31UfFmD1ym,5,0,Wed May  2 20:48:40 2018
Science and Technology,Apple Watch,Family credits Apple Watch for saving daughter's life,yahoo.com,https://www.facebook.com/topic/Apple-Watch/105596369475033?source=whfrt&position=3006&trqid=6551163375848172178&impressionguid=0mbnJ7u31UfFmD1ym,6,0,Wed May  2 20:48:40 2018
Science and Technology,Hawaii,Hawaii May Be The First State To Ban Reef-Killing Sunscreens,huffingtonpost.com,https://www.facebook.com/topic/Hawaii/110294789021238?source=whfrt&position=3007&trqid=6551163375848172178&impressionguid=0mbnJ7u31UfFmD1ym,7,0,Wed May  2 20:48:40 2018
Science and Technology,DC Comics,"DC UNIVERSE Streaming Service Officially Announced; First Look At Logos For TITANS, HARLEY QUINN & More",,https://www.facebook.com/topic/DC-Comics/103922866310600?source=whfrt&position=3008&trqid=6551163375848172178&impressionguid=0mbnJ7u31UfFmD1ym,8,0,Wed May  2 20:48:40 2018
Science and Technology,Nathan Deal,Holding your phone while driving will soon be illegal in Georgia,whio.com,https://www.facebook.com/topic/Nathan-Deal/103120166394294?source=whfrt&position=3009&trqid=6551163375848172178&impressionguid=0mbnJ7u31UfFmD1ym,9,0,Wed May  2 20:48:40 2018
Science and Technology,Facebook,"Facebook commits to civil rights audit, probe of alleged anti-conservative bias",foxnews.com,https://www.facebook.com/topic/Facebook/109557799070160?source=whfrt&position=3010&trqid=6551163375848172178&impressionguid=0mbnJ7u31UfFmD1ym,10,0,Wed May  2 20:48:40 2018
Sports,Markus Wheaton,Markus Wheaton Agrees to Contract with Eagles After 1 Season with Bears,bleacherreport.com,https://www.facebook.com/topic/Markus-Wheaton/111394028882746?source=whfrt&position=4001&trqid=6551163375675579557&impressionguid=0P65HyUxQ0FN5bg8N,1,0,Wed May  2 20:53:18 2018
Sports,Igor Kokoškov,Jazz Assistant Coach Igor Kokoskov Hired as New Suns Head Coach,bleacherreport.com,https://www.facebook.com/topic/Igor-Koko%C5%A1kov/139207762770994?source=whfrt&position=4002&trqid=6551163375675579557&impressionguid=0P65HyUxQ0FN5bg8N,2,0,Wed May  2 20:53:18 2018
Sports,Draymond Green,Charles Barkley wants to punch Draymond Green in the face,yahoo.com,https://www.facebook.com/topic/Draymond-Green/167234079997920?source=whfrt&position=4003&trqid=6551163375675579557&impressionguid=0P65HyUxQ0FN5bg8N,3,0,Wed May  2 20:53:18 2018
Sports,Dez Bryant,Cowboys Exec: Dez Bryant's Inability to Win 1-on-1s Partially Led to Release,bleacherreport.com,https://www.facebook.com/topic/Dez-Bryant/112152018796924?source=whfrt&position=4004&trqid=6551163375675579557&impressionguid=0P65HyUxQ0FN5bg8N,4,0,Wed May  2 20:53:18 2018
Sports,Dwyane Wade,Dwyane Wade Surprises Tennessee Shooting Hero James Shaw Jr. on 'Ellen',bleacherreport.com,https://www.facebook.com/topic/Dwyane-Wade/112754498737315?source=whfrt&position=4005&trqid=6551163375675579557&impressionguid=0P65HyUxQ0FN5bg8N,5,0,Wed May  2 20:53:18 2018
Sports,Washington Redskins Cheerleaders,Redskins Cheerleaders Detail '13 Trip to Costa Rica Involving Topless Photo Shoot,bleacherreport.com,https://www.facebook.com/topic/Washington-Redskins-Cheerleaders/115272701822161?source=whfrt&position=4006&trqid=6551163375675579557&impressionguid=0P65HyUxQ0FN5bg8N,6,0,Wed May  2 20:53:18 2018
Sports,Formula One,Formula 1 is planning a grand prix in Miami for 2019,bbc.com,https://www.facebook.com/topic/Formula-One/103742272998250?source=whfrt&position=4007&trqid=6551163375675579557&impressionguid=0P65HyUxQ0FN5bg8N,7,0,Wed May  2 20:53:18 2018
Sports,Ken Giles,Ken Giles Punches Self in Face After Giving Up 9th-Inning HR to Gary Sanchez,bleacherreport.com,https://www.facebook.com/topic/Ken-Giles/638687999519610?source=whfrt&position=4008&trqid=6551163375675579557&impressionguid=0P65HyUxQ0FN5bg8N,8,0,Wed May  2 20:53:18 2018
Sports,Steven Gerrard,Steven Gerrard has taken the first step towards becoming Rangers manager,independent.co.uk,https://www.facebook.com/topic/Steven-Gerrard/104167379618968?source=whfrt&position=4009&trqid=6551163375675579557&impressionguid=0P65HyUxQ0FN5bg8N,9,0,Wed May  2 20:53:18 2018
Entertainment,Swamp Thing,'Swamp Thing' TV series in the works from 'Aquaman' director James Wan,ew.com,https://www.facebook.com/topic/Swamp-Thing/105886506110696?source=whfrt&position=5001&trqid=6551163375870023033&impressionguid=0AnvUcUtiVP2FWvxV,1,0,Wed May  2 20:57:31 2018
Entertainment,Ryan Reynolds,Ryan Reynolds Reacts to Blake Lively Unfollowing Him on…,usmagazine.com,https://www.facebook.com/topic/Ryan-Reynolds/126252624696309?source=whfrt&position=5002&trqid=6551163375870023033&impressionguid=0AnvUcUtiVP2FWvxV,2,0,Wed May  2 20:57:31 2018
Entertainment,DC Comics,DC UNIVERSE Streaming Service Officially…,comicbookmovie.com,https://www.facebook.com/topic/DC-Comics/103922866310600?source=whfrt&position=5003&trqid=6551163375870023033&impressionguid=0AnvUcUtiVP2FWvxV,3,0,Wed May  2 20:57:31 2018
Entertainment,Dwyane Wade,Dwyane Wade Surprises Tennessee Shooting Hero…,bleacherreport.com,https://www.facebook.com/topic/Dwyane-Wade/112754498737315?source=whfrt&position=5004&trqid=6551163375870023033&impressionguid=0AnvUcUtiVP2FWvxV,4,0,Wed May  2 20:57:31 2018
Entertainment,"John ""Jabo"" Starks","John 'Jab'o' Starks, Classic James Brown Drummer, Dead At 79",npr.org,https://www.facebook.com/topic/John-Jabo-Starks/105896782774943?source=whfrt&position=5005&trqid=6551163375870023033&impressionguid=0AnvUcUtiVP2FWvxV,5,0,Wed May  2 20:57:31 2018
Entertainment,MoviePass,MoviePass Revives Its Unlimited Plan,wired.com,https://www.facebook.com/topic/MoviePass/103703089668065?source=whfrt&position=5006&trqid=6551163375870023033&impressionguid=0AnvUcUtiVP2FWvxV,6,0,Wed May  2 20:57:31 2018
Entertainment,J.K. Rowling,J.K. Rowling apologizes for killing off this beloved 'Harry Potter' character,ew.com,https://www.facebook.com/topic/JK-Rowling/112585118757481?source=whfrt&position=5007&trqid=6551163375870023033&impressionguid=0AnvUcUtiVP2FWvxV,7,0,Wed May  2 20:57:31 2018
Entertainment,Red Dead Redemption 2,'Red Dead Redemption II' trailer sheds more light on Rockstar's…,mashable.com,https://www.facebook.com/topic/Red-Dead-Redemption-2/1782494251989362?source=whfrt&position=5008&trqid=6551163375870023033&impressionguid=0AnvUcUtiVP2FWvxV,8,0,Wed May  2 20:57:31 2018
Entertainment,Chris Cuomo,"Cuomo, Santorum spar over Trump's honesty - CNN Video",cnn.com,https://www.facebook.com/topic/Chris-Cuomo/105503206150390?source=whfrt&position=5009&trqid=6551163375870023033&impressionguid=0AnvUcUtiVP2FWvxV,9,0,Wed May  2 20:57:31 2018
Entertainment,Black Panther,Deleted 'Black Panther' Scene Shows Daniel Kaluuya And…,huffingtonpost.com,https://www.facebook.com/topic/Black-Panther/113980758612212?source=whfrt&position=5010&trqid=6551163375870023033&impressionguid=0AnvUcUtiVP2FWvxV,10,0,Wed May  2 20:57:31 2018
Top Trends,Hillary Clinton,Clinton: Being a capitalist 'probably' hurt me with Dem voters,thehill.com,https://www.facebook.com/topic/Hillary-Clinton/172714159566601?source=whfrt&position=1&trqid=6551171072473828331&impressionguid=0zguP5tilyus2Xoq6,1,1,Wed May  2 21:09:48 2018
Top Trends,CDC,E. coli outbreak linked to romaine turns deadly,cnn.com,https://www.facebook.com/topic/CDC/108299375865481?source=whfrt&position=2&trqid=6551171072473828331&impressionguid=0zguP5tilyus2Xoq6,2,1,Wed May  2 21:09:48 2018
Top Trends,Emmet Flood,Trump Replaces Ty Cobb With Clinton Impeachment Lawyer,huffingtonpost.com,https://www.facebook.com/topic/Emmet-Flood/222563384872649?source=whfrt&position=3&trqid=6551171072473828331&impressionguid=0zguP5tilyus2Xoq6,3,1,Wed May  2 21:09:48 2018
Top Trends,Iowa,Iowa lawmakers pass strictest abortion law in the US,thehill.com,https://www.facebook.com/topic/Iowa/104004246303834?source=whrt&position=4&trqid=6551171098047901881&impressionguid=0zguP5tilyus2Xoq6,4,1,Wed May  2 21:09:48 2018
Top Trends,"Savannah, Georgia","Military cargo plane crashes near Savannah, Georgia",msn.com,https://www.facebook.com/topic/Savannah-Georgia/134808596549908?source=whrt&position=5&trqid=6551171098047901881&impressionguid=0zguP5tilyus2Xoq6,5,1,Wed May  2 21:09:48 2018
Top Trends,Philadelphia,Men arrested at Starbucks settle for $1,bbc.com,https://www.facebook.com/topic/Philadelphia/106057446092618?source=whrt&position=6&trqid=6551171098047901881&impressionguid=0zguP5tilyus2Xoq6,6,1,Wed May  2 21:09:48 2018
Top Trends,Federal Open Market Committee,"Fed keeps key rate unchanged, says inflation near target",msn.com,https://www.facebook.com/topic/Federal-Open-Market-Committee/105737736127795?source=whrt&position=7&trqid=6551171098047901881&impressionguid=0zguP5tilyus2Xoq6,7,1,Wed May  2 21:09:48 2018
Top Trends,Kīlauea,"Dozens of quakes rattle Hawaii volcano, eruption possible",msn.com,https://www.facebook.com/topic/K%C4%ABlauea/104063426297466?source=whrt&position=8&trqid=6551171098047901881&impressionguid=0zguP5tilyus2Xoq6,8,1,Wed May  2 21:09:48 2018
Top Trends,Southwest Airlines,Southwest Flight 957 makes unplanned landing with broken window,cnn.com,https://www.facebook.com/topic/Southwest-Airlines/105606036139390?source=whrt&position=9&trqid=6551171098047901881&impressionguid=0zguP5tilyus2Xoq6,9,1,Wed May  2 21:09:48 2018
Top Trends,Markus Wheaton,Markus Wheaton Agrees to Contract with Eagles After 1…,bleacherreport.com,https://www.facebook.com/topic/Markus-Wheaton/111394028882746?source=whrt&position=10&trqid=6551171098047901881&impressionguid=0zguP5tilyus2Xoq6,10,1,Wed May  2 21:09:48 2018
Politics,Hillary Clinton,Clinton: Being a capitalist 'probably' hurt me with Dem voters,thehill.com,https://www.facebook.com/topic/Hillary-Clinton/172714159566601?source=whfrt&position=1001&trqid=6551171093846331040&impressionguid=050MeUV2UZ39CkyZ8,1,1,Wed May  2 21:14:27 2018
Politics,Emmet Flood,Trump Replaces Ty Cobb With Clinton Impeachment Lawyer,huffingtonpost.com,https://www.facebook.com/topic/Emmet-Flood/222563384872649?source=whfrt&position=1002&trqid=6551171093846331040&impressionguid=050MeUV2UZ39CkyZ8,2,1,Wed May  2 21:14:27 2018
Politics,Iowa,Iowa lawmakers pass strictest abortion law in the US,thehill.com,https://www.facebook.com/topic/Iowa/104004246303834?source=whfrt&position=1003&trqid=6551171093846331040&impressionguid=050MeUV2UZ39CkyZ8,3,1,Wed May  2 21:14:27 2018
Politics,"Savannah, Georgia","Military cargo plane crashes near Savannah, Georgia",msn.com,https://www.facebook.com/topic/Savannah-Georgia/134808596549908?source=whfrt&position=1004&trqid=6551171093846331040&impressionguid=050MeUV2UZ39CkyZ8,4,1,Wed May  2 21:14:27 2018
Politics,Philadelphia,Men arrested at Starbucks settle for $1,bbc.com,https://www.facebook.com/topic/Philadelphia/106057446092618?source=whfrt&position=1005&trqid=6551171093846331040&impressionguid=050MeUV2UZ39CkyZ8,5,1,Wed May  2 21:14:27 2018
Politics,Federal Open Market Committee,"Fed keeps key rate unchanged, says inflation near target",msn.com,https://www.facebook.com/topic/Federal-Open-Market-Committee/105737736127795?source=whfrt&position=1006&trqid=6551171093846331040&impressionguid=050MeUV2UZ39CkyZ8,6,1,Wed May  2 21:14:27 2018
Politics,Huawei,Pentagon bans sale of Huawei and ZTE phones on US military bases,msn.com,https://www.facebook.com/topic/Huawei/109486415736422?source=whfrt&position=1007&trqid=6551171093846331040&impressionguid=050MeUV2UZ39CkyZ8,7,1,Wed May  2 21:14:27 2018
Politics,Seattle City Council,Amazon pauses plans for Seattle office towers while City…,seattletimes.com,https://www.facebook.com/topic/Seattle-City-Council/103259083061941?source=whfrt&position=1008&trqid=6551171093846331040&impressionguid=050MeUV2UZ39CkyZ8,8,1,Wed May  2 21:14:27 2018
Politics,Republican Party of Wisconsin,GOP candidate questions 'cognitive thought process' of veterans…,thehill.com,https://www.facebook.com/topic/Republican-Party-of-Wisconsin/105561419477525?source=whfrt&position=1009&trqid=6551171093846331040&impressionguid=050MeUV2UZ39CkyZ8,9,1,Wed May  2 21:14:27 2018
Politics,US Department of Veterans Affairs,Trump weighs former U.S. lawmaker Miller for VA post,msn.com,https://www.facebook.com/topic/US-Department-of-Veterans-Affairs/108407009183843?source=whfrt&position=1010&trqid=6551171093846331040&impressionguid=050MeUV2UZ39CkyZ8,10,1,Wed May  2 21:14:27 2018
Science and Technology,Kīlauea,"Dozens of quakes rattle Hawaii volcano, eruption possible",msn.com,https://www.facebook.com/topic/K%C4%ABlauea/104063426297466?source=whfrt&position=3001&trqid=6551171098087237548&impressionguid=0CAhSPQc8A8BXLrU7,1,1,Wed May  2 21:19:06 2018
Science and Technology,LG Electronics,"LG G7 ThinQ debuts with 6.1"" notched screen",gsmarena.com,https://www.facebook.com/topic/LG-Electronics/620343468119309?source=whfrt&position=3002&trqid=6551171098087237548&impressionguid=0CAhSPQc8A8BXLrU7,2,1,Wed May  2 21:19:06 2018
Science and Technology,Huawei,Pentagon bans sale of Huawei and ZTE phones on US military bases,msn.com,https://www.facebook.com/topic/Huawei/109486415736422?source=whfrt&position=3003&trqid=6551171098087237548&impressionguid=0CAhSPQc8A8BXLrU7,3,1,Wed May  2 21:19:06 2018
Science and Technology,Seattle City Council,Amazon pauses plans for Seattle office towers while City Council considers business tax,seattletimes.com,https://www.facebook.com/topic/Seattle-City-Council/103259083061941?source=whfrt&position=3004&trqid=6551171098087237548&impressionguid=0CAhSPQc8A8BXLrU7,4,1,Wed May  2 21:19:06 2018
Science and Technology,Stephen Hawking,Prof Hawking's multiverse finale,bbc.com,https://www.facebook.com/topic/Stephen-Hawking/109398175745909?source=whfrt&position=3005&trqid=6551171098087237548&impressionguid=0CAhSPQc8A8BXLrU7,5,1,Wed May  2 21:19:06 2018
Science and Technology,Nathan Deal,Holding your phone while driving will soon be illegal in Georgia,whio.com,https://www.facebook.com/topic/Nathan-Deal/103120166394294?source=whfrt&position=3006&trqid=6551171098087237548&impressionguid=0CAhSPQc8A8BXLrU7,6,1,Wed May  2 21:19:06 2018
Science and Technology,Apple Watch,Family credits Apple Watch for saving daughter's life,yahoo.com,https://www.facebook.com/topic/Apple-Watch/105596369475033?source=whfrt&position=3007&trqid=6551171098087237548&impressionguid=0CAhSPQc8A8BXLrU7,7,1,Wed May  2 21:19:06 2018
Science and Technology,Hawaii,Hawaii May Be The First State To Ban Reef-Killing Sunscreens,huffingtonpost.com,https://www.facebook.com/topic/Hawaii/110294789021238?source=whfrt&position=3008&trqid=6551171098087237548&impressionguid=0CAhSPQc8A8BXLrU7,8,1,Wed May  2 21:19:06 2018
Science and Technology,DC Comics,"DC UNIVERSE Streaming Service Officially Announced; First Look At Logos For TITANS, HARLEY QUINN & More",,https://www.facebook.com/topic/DC-Comics/103922866310600?source=whfrt&position=3009&trqid=6551171098087237548&impressionguid=0CAhSPQc8A8BXLrU7,9,1,Wed May  2 21:19:06 2018
Science and Technology,Facebook,"Facebook commits to civil rights audit, probe of alleged anti-conservative bias",foxnews.com,https://www.facebook.com/topic/Facebook/109557799070160?source=whfrt&position=3010&trqid=6551171098087237548&impressionguid=0CAhSPQc8A8BXLrU7,10,1,Wed May  2 21:19:06 2018
Sports,Markus Wheaton,Markus Wheaton Agrees to Contract with Eagles After 1 Season with Bears,bleacherreport.com,https://www.facebook.com/topic/Markus-Wheaton/111394028882746?source=whfrt&position=4001&trqid=6551171098147718094&impressionguid=0qPzgxvUlIbXNzWzN,1,1,Wed May  2 21:23:38 2018
Sports,Draymond Green,Charles Barkley wants to punch Draymond Green in the face,yahoo.com,https://www.facebook.com/topic/Draymond-Green/167234079997920?source=whfrt&position=4002&trqid=6551171098147718094&impressionguid=0qPzgxvUlIbXNzWzN,2,1,Wed May  2 21:23:38 2018
